smiles,scscore,bulkiness
O=C(O)CCCNc1ccccc1C(=O)O,2.2808773039464016,14.913386115351877
O=C(O)C(Nc1ccc(Br)cc1)C(=O)O,1.9733577819796069,8.247496468118698
O=C(O)CCC(C(=O)O)N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,2.645124067282638,27.512671140702345
O=C(Nc1ccccc1C(=O)O)c1cncc(Br)c1,2.600736628355424,26.512627416452432
O=C(O)C1CC=CCC1C(=O)NCc1ccncc1,2.839564469172953,23.947476514753028
O=C(O)C1C2CCC(O2)C1C(=O)Nc1ccc(Cl)cc1,2.5140568139306785,17.45503300424849
O=C(O)C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,2.769520117830476,7.559272197899147
O=C(O)C1C2C=CC(O2)C1C(=O)NCCc1cccc(Cl)c1,2.6959455675595088,17.920108097325866
O=C(COc1ccc(I)cc1)Nc1cc(C(=O)O)cc(C(=O)O)c1,2.6174770317574705,18.034056429081268
O=C(COc1ccc(Cl)cc1Cl)Nc1cc(Cl)ccc1C(=O)O,2.3570136176767,8.516369270687388
N#CCN(CC(=O)O)CC1CC1,2.875614924176085,19.828150047833617
N#CCNC(=O)CN(CC(=O)O)CC1CC1,2.9933678884466417,19.41693793750721
O=C(O)CN(CC1CC1)CC1CCCCO1,2.970827258420837,26.076490961068732
O=C(O)CN(Cc1ccc(Br)cc1)CC1CC1,2.7814166619125067,28.05128376910356
N#Cc1ccc(NCCCC(=O)O)c(F)c1,2.759403888757839,22.187161367296223
O=C(O)c1csc(-c2ccc(F)c(F)c2)n1,2.9919661709895955,16.98879376997986
O=C(O)CNCc1cccc(F)c1F,2.340550763159584,16.245121204798284
O=C(O)CCCNCc1cccc(F)c1F,2.8610069243877456,20.68238445048272
O=C(O)CNCc1ccnn1,2.3652713447158336,14.898398161320513
O=C(O)c1ccc(NCc2ccnn2)cc1,2.768781715101559,19.8324651101252
O=C(O)c1cccc(NCc2ccnn2)c1,2.814130683628645,19.635317368996557
O=C(O)CCNCc1ccnn1,2.621478689131628,19.648182097232
O=C(O)C=CC(=O)Nc1nnc(C2CC2)o1,2.7529947920500177,19.6085230390887
O=C(O)CCCC(=O)Nc1nnc(C2CC2)o1,2.8574232181482886,19.74167519822388
O=C(O)c1nc(COc2cccc(Br)c2)cs1,2.723426431328427,17.219594581494782
O=C(O)c1nc(COc2cccc(Cl)c2)cs1,2.91378764859758,19.712046311432974
O=C(O)c1nc(COc2ccccc2Br)cs1,2.493084605691712,20.03914808623816
O=C(O)c1nc(COC2CCCC2)cs1,2.9433790899678898,17.18158814852088
O=C(O)c1nc(COCc2ccccc2)cs1,2.07945590967812,17.137728167280308
O=C(O)c1nc(COCC(F)(F)F)cs1,2.9499892004290453,21.026162422908797
O=C(O)c1nc(COCc2ccco2)cs1,2.763630259749037,17.986784931751426
O=C(O)c1nc(COCC2CC2)cs1,2.947321058711843,20.145394121967
C=CCOCc1csc(C(=O)O)n1,2.43580559580876,19.060342505799262
C=CCCOCc1csc(C(=O)O)n1,2.582905465777237,22.24494061857783
O=C(O)c1nc(COc2cccc(I)c2)cs1,2.9574584392958965,22.439003094550728
O=C(O)c1nc(COc2ccccc2I)cs1,2.412475940694545,26.42795252490307
O=C(O)c1nc(CSc2ccc(Cl)cc2)cs1,2.6951960348310884,26.235904991716357
O=C(O)c1nc(CSc2ccccc2)cs1,2.4905185469357685,25.71808379815549
O=C(O)c1nc(CSc2ccccn2)cs1,2.5108856700022844,19.76114559387469
O=C(O)c1nc(CSc2ccccc2F)cs1,2.6460677201036846,19.27047903029219
O=C(O)c1nc(CSc2ccccc2Cl)cs1,2.523957420567403,21.636973933317524
O=C(O)c1nc(Cn2cccn2)cs1,2.7274725955535724,17.652923092657204
O=C(O)c1nc(Cn2cc(Br)ccc2=O)cs1,2.979668318139181,14.036976114188557
C=C(Cl)Cn1nccc1C(=O)O,2.2873876007567038,24.80251426870104
O=C(O)c1cnnn1-c1ccc(Cl)cc1F,2.8459904553037783,28.33585291980286
O=C(O)CCS(=O)(=O)Nc1ccc(Cl)c(F)c1,2.857912802076318,13.957510867843716
O=C(O)c1cc(NC2CCCC2)c(F)cc1F,2.7465801788679114,28.41882139697877
N#CCOc1ccc(CNCC(=O)O)cc1,2.445821232211597,26.23560363731521
O=C(O)CC1(CC(=O)NC2CC2)CCCCC1,2.5144189828057613,13.319839100588638
O=C(O)c1cc(S(=O)(=O)Cl)c(Br)cc1Cl,1.866473727092725,6.129647360114896
O=C(O)C(=O)Nc1cccc2cnccc12,2.631659996606386,7.995524895606636
O=C(O)c1cncc1-c1cc(Cl)cc(Cl)c1,2.7343032502342184,16.989802365548226
O=C(O)C(c1cc(Cl)cc(Cl)c1)N1CCCC1,2.49182359190294,23.780503663078203
O=C(O)C=CC(=O)Nc1ncc(Br)s1,2.507009473648638,15.22748881510449
O=C(O)CCCCC(=O)Nc1ncc(Br)s1,2.626193585745858,23.046930286768124
O=C(O)CS(=O)(=O)Nc1ncc(Br)s1,2.6922471439222018,18.06061472615716
O=C(O)CCC(=O)NC(=O)Nc1ncc(Br)s1,2.8570299469884377,18.10463547581201
O=C(O)c1ccc(C(=O)Nc2ncc(Br)s2)s1,2.780760239301088,16.736520586216066
O=C(O)C1CC1C(=O)NCc1cccs1,2.332973695171356,8.261939627483184
C#CCNC(=O)C1CC1C(=O)O,2.4836558053381275,10.057085167919732
C=CCN(CC=C)C(=O)C1CC1C(=O)O,2.2268757862515605,13.734678140648183
C=CCNC(=O)C1CC1C(=O)O,2.345576075432577,28.22522898928324
O=C(O)C1CC1C(=O)NCc1ccco1,2.419502739213477,6.693173442015802
O=C(O)C1CC1C(=O)NC1CC1,2.5653481469704458,5.475562832116634
O=C(O)C1CC1C(=O)Nc1cc(F)ccc1F,2.413925496365718,17.481362882454192
O=C(O)C1CC1C(=O)NC1CCCCCCC1,2.569161491250376,14.03229580130282
O=C(O)C1CC1C(=O)Nc1ccc(F)c(F)c1,2.664483365374692,5.866014089994859
O=C(O)C1CC1C(=O)Nc1cccc(Br)c1,2.4418982861998364,24.342856318904797
O=C(O)C1CC1C(=O)Nc1ccc(F)cc1,2.6032188924354176,20.83008063755544
O=C(O)C1CC1C(=O)NCc1ccc(F)cc1,2.519532153128849,5.610685229068687
O=C(O)C1CC1C(=O)NCCc1cccs1,2.480138191146664,12.019927335251737
O=C(O)C1CC1C(=O)N1CCS(=O)(=O)CC1,2.884449525973314,7.466661737998127
O=C(O)C1CC1C(=O)NC1CCOCC1,2.6777866335318308,12.3710087038422
O=C(O)C1CC1C(=O)Nc1ncc(Br)s1,2.934770345436073,18.924511117181567
O=C(O)c1ccc(-n2cncn2)nn1,2.800034239330373,10.923719630812087
O=C(O)c1ccc(-n2cnc([N+](=O)[O-])c2)nn1,2.7748825872125096,8.632921692371497
O=C(O)c1ccc(-n2cc([N+](=O)[O-])cn2)nn1,2.7433960754814386,10.164903095079245
O=C(O)c1ccc(OC2CCCCC2)nn1,2.5142671435719253,9.245195833696554
O=C(O)c1ccc(OC2CCCC2)nn1,2.4473483059625583,11.682547905019508
O=C(O)c1ccc(Oc2cccc(Cl)c2)nn1,2.6283683705023737,10.04022176934567
O=C(O)c1ccc(Oc2cccc(F)c2)nn1,2.5842825334345507,13.542557785012551
O=C(O)c1ccc(OCC2CCCO2)nn1,2.996464870960229,7.151129133980487
O=C(O)c1ccc(OCC2CCCCO2)nn1,2.8122385962374885,12.61313582946227
O=C(O)c1ccc(Oc2ccccc2Br)nn1,2.199430416256716,11.687387678053964
C#CCOc1ccc(C(=O)O)nn1,2.538074229368367,11.69924274865582
C=CCOc1ccc(C(=O)O)nn1,2.2345520062563957,11.701389979230338
C=CCCOc1ccc(C(=O)O)nn1,2.4752955734223123,26.7928710831757
O=C(O)c1ccc(Oc2cccc(I)c2)nn1,2.4632130042774056,11.823492596133455
O=C(O)c1ccc(Oc2cccnc2)nn1,2.745687222600361,12.027460184621804
O=C(O)c1ccc(Oc2ccccc2I)nn1,2.4038181224995387,7.278009119056949
O=C(O)c1ccc(NC2CCCCC2)nn1,2.5008513227490754,11.659862876261958
O=C(O)c1ccc(NCc2ccco2)nn1,2.6334729316501764,12.764769292848468
O=C(O)c1ccc(NC2CC2)nn1,2.5298604212217373,18.55306912263965
O=C(O)c1ccc(NC2CCCC2)nn1,2.4653210461089543,11.712517460232188
O=C(O)c1ccc(Nc2cccnc2)nn1,2.8577938502470497,8.349446412948069
O=C(O)c1ccc(NCc2ccccc2)nn1,2.436394742054554,17.394688271208594
O=C(O)c1ccc(Nc2cccc(Cl)c2)nn1,2.623351192745868,9.135515978511403
O=C(O)c1ccc(Nc2cccc(F)c2)nn1,2.6020491007386903,18.06014222838985
O=C(O)c1ccc(Nc2ccc(Cl)cc2)nn1,2.667814354078677,10.950224324918988
O=C(O)c1ccc(Nc2ccccc2Br)nn1,2.5671041760188738,10.204601023026637
O=C(O)c1ccc(Nc2ccc(Br)cc2)nn1,2.658726254137088,7.954702216388272
O=C(O)c1ccc(Nc2ccc(F)cc2)nn1,2.801043022955545,12.77022155673345
O=C(O)c1ccc(Nc2ccccc2Cl)nn1,2.6359230571564574,16.222152888118448
O=C(O)c1ccc(NCc2ccccn2)nn1,2.94010774589433,7.280300674769476
O=C1CN(c2ccc(C(=O)O)nn2)CCN1,2.840611784092687,12.08269605313917
O=C(O)c1ccc(NCC2CCCO2)nn1,2.8431573888551016,10.402685632172044
O=C(O)c1ccc(NCC(F)(F)F)nn1,2.7199436416674594,10.311057296840966
O=C(O)c1ccc(N2CCSCC2)nn1,2.6320683778500253,11.045255860092942
O=C(O)c1ccc(N2CCCCCCC2)nn1,2.274536730528387,29.83386970496641
O=C(O)c1ccc(NCc2cccnc2)nn1,2.8467946771744392,10.213418391644652
O=C(O)c1ccc(NCc2ccncc2)nn1,2.7786451413534743,7.507210007819312
O=C(O)c1ccc(Nc2ccc(I)cc2)nn1,2.721464297256768,12.73369566397906
O=C(O)c1ccc(Nc2ccccc2I)nn1,2.5679057721282077,23.65015864596584
O=C(O)c1ccc(NC2CCCCCC2)nn1,2.5008513227490754,16.810487924935565
O=C(O)c1ccc(NCc2cccs2)nn1,2.7485968361071333,7.300749133632971
O=C(O)c1ccc(NCC2CCC2)nn1,2.8918384216916007,16.966656904338855
O=C(O)c1ccc(N2CCS(=O)(=O)CC2)nn1,2.9361798324459945,24.190223306755176
O=C(O)C(S)Cc1ccncc1,2.571114952318518,11.019859086011216
O=C(O)C(S)Cc1ccsc1,2.538228341460986,20.080113334554607
O=C(O)C(S)Cc1ccc2c(c1)OCO2,2.435925626285849,10.947591067840776
O=C(NC1CCC(C(=O)O)CC1)c1cccs1,2.434061667114509,16.84514013954135
O=C(O)C1CCC(NC(=O)C2CCCO2)CC1,2.79451372192454,22.60367945004956
O=C(NC1CCC(C(=O)O)CC1)c1ccsc1,2.348395932711326,11.822315269036883
O=C(NC1CCC(C(=O)O)CC1)c1ccoc1,2.263927584523377,11.5086049538401
O=C(CC(F)(F)F)NC1CCC(C(=O)O)CC1,2.738776002651347,10.71605067993938
O=C(CC1CC1)NC1CCC(C(=O)O)CC1,2.300478848428148,22.94153585421409
N#CCSCC(=O)NC1CCC(C(=O)O)CC1,2.6281855614695635,15.425136568695262
C=CC(=O)NC1CCC(C(=O)O)CC1,2.2212082635327963,15.955984274204166
O=C(NC1CCC(C(=O)O)CC1)c1cnns1,2.8781651671002275,11.49942226495638
O=C(NC1CCC(C(=O)O)CC1)c1cnsn1,2.884597341956707,16.043095874960787
O=C(O)C1CCC(NS(=O)(=O)C(F)(F)F)CC1,2.411786191500632,11.45116968830742
O=C(O)C1CCC(N2C(=O)CCC2=O)CC1,2.3792840508557163,12.79081555161066
O=C(O)C1CCC(N2C(=O)C=CC2=O)CC1,2.547379141877122,12.78567644209541
O=C(O)C1CCC(Nc2nccs2)CC1,2.6923206564222903,11.631469505525894
O=C(O)C1CCC(Nc2cnccn2)CC1,2.67898184161096,14.15785398873744
O=C(O)C1CCC(Nc2ccncc2)CC1,2.6160903970537173,10.85679331218168
O=C(O)C1CCC(NCC2CC2)CC1,2.082281879749061,16.48929776633383
O=C1CC(NC2CCC(C(=O)O)CC2)C(=O)N1,2.897561137741702,21.122206242400257
O=C(O)C1CCC(NCc2ccsc2)CC1,2.512185039042921,24.56216269453427
O=C(O)C1CCC(NCC2CCCCO2)CC1,2.8526737022581656,25.568771637089377
C=CCNC1CCC(C(=O)O)CC1,2.070421287465443,14.780418770823582
O=C(O)C1CCC(N2CCOC2=O)CC1,2.6420101473561184,21.74292695844607
C#CCCNC1CCC(C(=O)O)CC1,2.0285889926289977,19.35753160332241
O=C(O)C1CCC(NCc2ccco2)CC1,2.558919507592978,21.999397302956268
O=C(O)C1CCC(NCc2ccc(Br)o2)CC1,2.8459324192240016,10.198456633104865
N#CCCCNC1CCC(C(=O)O)CC1,2.542087460002565,21.12257796426954
O=C(O)C1CCC(NCc2nnsc2Cl)CC1,2.90752741381818,15.582097742634195
C#CCNC(=O)CNC1CCC(C(=O)O)CC1,2.810277792002296,17.161060036168198
O=C(O)C(=O)Cc1csc([N+](=O)[O-])c1,2.232392436992063,16.7051415140621
O=C(O)CNCc1csc([N+](=O)[O-])c1,2.48674926525356,16.062353894189457
O=C(O)CCNCc1csc([N+](=O)[O-])c1,2.598499420451688,27.601632899505255
O=C(O)c1cc(-c2csc([N+](=O)[O-])c2)no1,2.8423443764627487,22.10921857386489
O=C(O)C1CC(c2csc([N+](=O)[O-])c2)=NO1,2.787778922761057,24.78235236021356
O=C(O)c1cncc1-c1csc([N+](=O)[O-])c1,2.7128592313984834,15.218785958669734
O=C(O)C1CC1c1csc([N+](=O)[O-])c1,2.090599988607749,29.517191267130165
O=C(O)CCNC(=O)c1csc([N+](=O)[O-])c1,2.5258186487924226,22.8470316027576
O=C(O)c1nnc(C2CC2)c1Br,2.7446797904269253,29.30801265564427
O=C(O)C=CC(=O)NCC1Cc2ccccc21,2.944762932049543,11.920217533046502
O=C(O)CCC(=O)NCC1Cc2ccccc21,2.8808196546198737,19.301922110102048
O=C(O)CS(=O)(=O)NCC1Cc2ccccc21,2.813962224703742,14.028541426360036
O=C(O)CCN(C(=O)C1CCCCC1)C1CC1,2.6398433168759423,24.622947925637696
O=C(O)CCN(C(=O)C1CCC1)C1CC1,2.652719909891061,24.62322523331686
C=C(Br)CSc1ccc(Cl)c(C(=O)O)c1,2.323090667686418,13.86954719277315
O=C(O)CCCc1cccc(F)c1Br,2.334723294513646,10.57281293051669
O=C(O)C1(c2ccc(Br)cc2F)CCC1,2.5964990564252357,17.8278953672057
O=C(O)CC(c1cc(Cl)ccc1Cl)C(F)(F)F,2.606551201013575,27.05563822991628
O=C(O)c1cnoc1-c1c(F)cccc1Cl,2.710393975272426,28.37698682291892
O=C(O)CC(c1c(F)cc(F)cc1F)C(F)(F)F,2.788946976168898,13.878758838759946
O=C(O)c1ccc2ncc(O)nc2c1,2.484583089285841,15.263037123974678
CC(C)(C)OC(=O)N[C@@H]1CNCC[C@@H]1O.CC(C)(C)OC(=O)N[C@@H]1CNCC[C@@H]1O.O=C(O)C(=O)O,2.780377490104124,17.873717823083705
O=C(O)COCc1c(F)cccc1F,1.7831553747041309,16.025858299804135
O=C(O)CCCc1cc(F)cc(Cl)c1,2.645635954655104,16.91097885849304
O=C(O)CCc1cnc(Cl)s1,2.7720237266597936,12.342421393501072
O=C(O)CC(CF)C(F)F,2.7756409204727968,15.052792308690051
[N-]=[N+]=NCCCCCCCCCCCCCC(=O)O,2.033792782861945,11.784233281480084
O=C(O)CONC(=O)c1ccc(F)cn1,2.718123858285576,9.012841078303628
O=C(O)C1(c2ccnc(Cl)c2)CCCC1,2.425308138918791,17.810586995804066
O=C(O)C1(c2ccc(O)cc2Cl)CC1,2.440895790997507,21.80289795687496
O=C(O)COCCOCCOCCOCCOCCOCCOCCOCC(=O)O,1.555944429735404,13.894761057267797
O=C(O)C(CCF)c1ccccc1F,2.883931181418112,16.41626194415429
O=C(O)CC(c1cc(F)cc(F)c1)C(F)(F)F,2.5113042021172483,11.599275009464863
O=C(O)c1c(F)cc(OCC(F)(F)F)cc1F,2.5763271537421835,16.477929455143823
C=C(Cl)CSc1ccc(F)c(C(=O)O)c1,2.324886916167488,26.73041744376368
O=C(O)C(CCF)c1ccccc1Cl,2.940025521943763,4.415722800207954
O=C(O)c1cc(Cl)c(OCC(F)F)c(Cl)c1,2.623350058819793,23.2258080796128
O=C(O)C(F)(F)c1cc(C(F)(F)F)ccc1Cl,2.274353219269204,19.67728500659845
O=C(O)C1CC1c1cc(Cl)ncc1Cl,2.7861550494749907,13.086591179929131
O=C(O)Cc1c(Cl)oc2ccccc12,2.324067661498984,10.7350394915677
O=C(O)CN1C(=O)CNc2ccccc21,2.8515005807697658,22.329474564113426
O=C(O)c1cc(Br)c(OCC(F)(F)F)c(Br)c1,2.3662671436078258,5.231360407855678
O=C(O)CC(c1cccc(Cl)c1F)C(F)(F)F,2.642163579726429,21.027281762147897
O=C(O)CCC(=O)c1ccc(Br)cn1,2.014432301797332,13.23989511359855
O=C(O)C1(c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)CCC1,2.675301965753897,22.407958721797005
O=C(O)C1CC1c1cc(F)c(Cl)cc1Cl,2.831378024273046,6.242081121037316
O=C(O)CC1(CN2CCCC2)CCC1,2.8059076324802072,10.137498002275388
C#CCCSc1ccc(F)c(C(=O)O)c1,2.0008239160592285,25.76304446500764
O=C(O)CCOc1cc(F)ccc1Br,2.04082664806038,21.791431896041185
O=C(O)C(=O)c1cc(Cl)ccc1F,1.6833458453044274,24.84946667828441
O=C(O)C1(NCc2ccco2)CCC1,2.435232713906741,20.46987445248742
N#CSC1=C(C(=O)O)CCCC1,2.000500649456318,9.805707575070432
O=C(O)C(Cl)COc1ccc(F)c(Br)c1,2.648499072951002,25.13793038696153
O=C(O)C(=O)NCCC(=O)N1CCCC1,2.802537265531606,6.590842927065252
O=C(O)C1(c2ccc(Cl)cc2O)CC1,2.557649558429372,14.126562178125168
O=C(O)c1ccn(CCC2CC2)c(=O)c1,2.980133781888417,11.839263805783196
C=CCC(C(=O)O)C1CCCC1,2.258728945652977,25.176140045441542
O=C(O)C(F)(F)Cc1ccc(O)cc1,2.5321367521893707,21.587017913796416
O=C(O)C=CCOc1c(F)cccc1Cl,2.373442787759932,13.029730737121096
O=C(O)C=CC(F)(F)C(F)(F)F,1.8835702395765228,2.0992662101883184
O=C(O)C1(c2cc(Cl)cc(C(F)(F)F)c2)CC1,2.4649131731021887,23.315042210053228
O=C(O)CC(c1cc(F)c(F)c(F)c1)C(F)(F)F,2.847019327104324,29.86974882889176
O=C(O)C1(c2cc(C(F)(F)F)ccc2Cl)CCC1,2.9514343170749013,9.57972636123446
C#CCC(NC(=O)C1CCSC1)C(=O)O,2.979458136549059,13.073630851338155
O=C(O)c1ccc(S(=O)(=O)CCS)cc1,2.507098754162543,28.539045296129117
O=C(O)Cc1ccccc1-c1cnnc1,2.9706714685256976,29.686608344800234
O=C(O)C1(c2ccsc2)CCCCC1,2.171537025980489,17.54832958128015
O=C(O)C(Cl)COc1ccc(Cl)c(F)c1,2.782233012861526,23.89146494420477
C=C(C(=O)O)c1ccc(C(F)(F)F)nc1,2.646985621291376,19.594822370676084
O=C(O)C=CC(=O)NCc1ccon1,2.629710841030571,3.05066217680361
O=C(O)CC1CC(C2CCCCC2)C1,2.5820125381815453,14.1696382997695
O=C(O)COCCc1ccsc1,2.213525955482172,18.792051395020795
O=C(O)C(=O)C(=O)NNC(=O)C(F)(F)F,1.856848642880484,4.10238527626873
O=C(O)c1csc(NCc2cnns2)n1,2.8121213104965843,8.11539333662081
O=C(O)c1nnc(-c2cncnc2)o1,2.9269719085859336,5.411227081057297
O=C(O)c1nocc1C1CCC1,2.939432997465733,21.5687540251624
O=C(O)CCc1ccc2nsnc2c1,2.622087139946295,22.271690781974883
O=C(O)C1CCOCC12CCCC2,2.511813686569869,17.850211325636437
C=C(CNc1ccsc1)C(=O)O,2.3771231931478374,20.55224854250584
O=C(O)c1ccc(Br)cc1SC(F)(F)F,2.0291958115875683,20.294934901862803
O=C(O)C1(CCCF)CCOCC1,2.972143538575594,18.844332121210947
O=C(O)c1ccc(C(=O)NCc2ccccc2)n1,2.706467226183616,23.06454043453417
O=C(O)c1nc(-c2ccsn2)no1,2.8132653275233794,17.29834977622413
O=C(O)CC(=O)NCc1ccon1,2.7741847506517416,26.81162745265716
C=C(Cl)CNc1cc(Cl)ccc1C(=O)O,2.234201093596196,20.34677976854072
O=C(O)c1nc(Cn2cncn2)no1,2.723135722622115,11.880713840099007
O=C(NCc1cccc(C(=O)O)c1)OCCCl,2.624785401844947,17.82450237672802
O=C(O)c1ccc(NC(=O)c2ccc(F)cc2)c(O)c1,2.402117518141769,25.98721743008676
O=C(O)c1ccc(NC(=O)C(c2ccccc2)c2ccccc2)c(O)c1,2.6864228165664548,22.59471623658943
O=C(CCCl)Nc1ccc(C(=O)O)cc1O,2.206427149569957,25.05952909365448
O=C(O)c1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(O)c1,2.662842615044882,22.894229641759484
O=C(COc1ccc(Cl)cc1)Nc1ccc(C(=O)O)cc1O,2.836772905536238,16.527462476991175
O=C(Nc1ccccc1)Nc1cc(C(=O)O)ccc1O,2.8690183314095465,26.17386284845247
C=CCNC(=S)Nc1cc(C(=O)O)ccc1O,2.738808814002061,21.046714526227053
O=C(O)c1ccc(S(=O)(=O)Nc2nc(CCl)cs2)cc1,2.9585459121896567,15.406649670441045
O=C(O)C1(Nc2cccc(Cl)c2)COC1,2.1617287354529955,14.446102751141224
O=C(O)CN1C(=O)C2CCC(O2)C1=O,2.4017425895306284,29.64885156927628
O=C(O)c1cc(F)ccc1-c1cccn1,2.801179126039925,6.543930970653271
N#Cc1ccc(SCC(=O)O)cn1,2.403902353798264,8.468135917382869
N#Cc1ccncc1OCC(=O)O,2.734698685496093,18.48733032887243
C=CCN1c2ccccc2CC1C(=O)O,2.6159706741143465,15.192688575483206
C#CC(=O)NCC1CCC(C(=O)O)O1,2.645212551082393,8.09849802913596
O=C(O)C(F)(F)Sc1ccc(F)cc1,1.763295097027715,18.66867696692168
O=C(O)c1cnc(NC2CCCCC2)s1,2.8496722192716475,22.16960681054262
O=C(O)CC(=O)Nc1cc(Cl)ccc1Br,2.063213701913132,18.697970366884743
O=C(O)C(c1cccs1)N1CC=CC1,2.1284854228861487,21.818323383324135
C#CCN1CCc2cc(C(=O)O)ccc21,2.874346459444525,23.148655660625334
O=C(O)CCNc1cc(F)c(Br)cc1F,2.3276850002387794,18.93017449267048
O=C(O)c1ccc2c(c1)CCN2C(=O)C(F)(F)F,2.7059144801118307,13.788621347055331
O=C(O)c1ncn(-c2ncccc2Br)n1,2.404461066219051,20.32070339097968
O=C(O)c1cnn(C2CCCCC2)c1Br,2.616151670580585,21.07532375633832
O=C(O)c1csc(-c2sccc2Br)n1,2.755482446503043,21.301900981233977
O=C(O)CC(=O)Nc1cccc(Cl)n1,2.227931444159585,13.9784045283523
O=C(O)c1cnc(-c2ccc(Cl)cn2)n1,2.9836526303249293,26.3257777007328
O=C(O)c1cc([N+](=O)[O-])cc(Cl)c1Br,1.8080565238738584,25.356526421615307
C#CCOc1ccnc(C(=O)O)n1,2.373402211438057,20.68090392200859
O=C(O)CC(=O)Nc1ccc(Cl)cc1Br,2.0214791051733028,18.152869802451555
C#CCNC(=O)c1ccc(C(=O)O)o1,2.2745357021355126,6.761179412154991
O=C(O)c1cccc(S(=O)C2CC2)c1,2.3926737239665963,19.566479013605875
O=C(O)C(=O)NNc1ncc(F)cn1,2.7128203050256823,3.706018924389714
O=C(O)CCC1CCN(C(=O)C(F)(F)F)C1,2.957541222959472,23.046875406683764
O=C(O)C(F)(F)S(=O)C1CCCC1,2.153670304805728,15.051934345442705
O=C(O)c1cnc(-n2cc(Cl)cn2)nc1,2.6943378157434,14.629364796006245
O=C(O)c1csc(-c2cccc(I)c2)n1,2.8604865752591424,7.387991233716488
O=C1C=CC(=O)N1CC1(C(=O)O)CCC1,2.821419439734071,22.540777568375464
O=C(O)c1ccc(NCCF)c(Cl)c1,2.925990280139149,18.35765172269494
O=C(O)C1CCCC1c1ccc(F)cc1,2.867367368087215,21.255592004464564
O=C(O)C(F)n1cnc2ccccc21,2.6276388068237075,24.67223768811017
O=C(O)c1cc(SC(F)F)ccc1F,2.047613052802859,8.897918427853757
O=C(O)C1CSCN1C(=O)N1CC=CC1,2.777741539781301,17.27160545648021
O=C(O)c1ccncc1-c1sccc1Br,2.894352131777784,11.82572116852696
N#Cc1ccc(OCC(=O)O)cn1,2.3991500210618857,13.537477061206408
O=C(O)C(F)(F)CN1CCOCC1,2.85103196648039,28.69439284229289
O=C(O)CNC(=O)[C@H]1CCC(=O)N1,2.918334056348636,24.15551218394299
C#CCONc1ncc(C(=O)O)s1,2.790362432308746,12.844430082610202
N#Cc1ncn(C(F)C(=O)O)c1C#N,2.6813333107287978,22.286803610922195
O=C(NC1(C(=O)O)CC1)C1CCCO1,2.6612992145017262,14.934985416754404
O=C(O)C=CC(=O)Nc1cc(Br)ccn1,2.176189790724361,19.53122256942624
O=C(O)C=CC=C1CCCc2occc21,2.9660086182983623,9.220629204625018
O=C(O)c1coc(Sc2cccs2)n1,2.616672310675477,19.251530211604
O=C(O)CC(=O)N1CCSSCC1,2.389912623406232,17.187215143193466
O=C(O)C(F)(F)C(=O)c1ccc(Br)cc1,1.8428685690317008,17.79374886573003
